Number of frames: 2000																																										
Frequency: 100																																										
Units: deg/mm																																										
																																										
Frame	smart_thigh Rz	smart_thigh Ry	smart_thigh Rx	smart_thigh x	smart_thigh y	smart_thigh z	smart_shank Rz	smart_shank Ry	smart_shank Rx	smart_shank x	smart_shank y	smart_shank z	smart_foot Rz	smart_foot Ry	smart_foot Rx	smart_foot x	smart_foot y	smart_foot z	smart_up_arm Rz	smart_up_arm Ry	smart_up_arm Rx	smart_up_arm x	smart_up_arm y	smart_up_arm z	smart_low_arm Rz	smart_low_arm Ry	smart_low_arm Rx	smart_low_arm x	smart_low_arm y	smart_low_arm z	smart_low_back Rz	smart_low_back Ry	smart_low_back Rx	smart_low_back x	smart_low_back y	smart_low_back z	smart_up_back Rz	smart_up_back Ry	smart_up_back Rx	smart_up_back x	smart_up_back y	smart_up_back z
48	-4.279122907	4.009032894	0.021820315	375.1099548	112.9450531	671.8299561	13.21465386	9.762284367	1.727180138	333.205719	87.47990418	312.2042542	-10.19405051	31.16897747	13.0711456	417.7616882	118.6434555	52.22219467	-4.057224575	3.75945394	-1.723012121	529.4603271	52.79639053	1324.702515	2.648712355	-4.092014143	-8.911971065	780.9855347	31.95114136	1343.25769	0.452173838	-3.943285493	-0.315392603	268.9494019	297.2121887	1017.84613	2.138858157	20.02351747	-0.644027982	234.7872772	297.0179443	1388.235107
49	-4.313128711	4.008835246	0.030168805	375.1334229	112.9213638	671.8309326	13.20591207	9.762391088	1.721308523	333.2098999	87.46893311	312.2063293	-10.19335553	31.16274492	13.08219344	417.7608032	118.6414032	52.22264099	-4.08853032	3.752762062	-1.683935649	529.4832153	52.81585312	1324.721436	2.667421097	-4.100896804	-8.891792125	781.0110474	31.9777298	1343.306763	0.449371432	-3.936449755	-0.314895333	269.0007629	297.2056274	1017.843262	2.096439054	20.01090211	-0.655792075	234.8184052	297.0524292	1388.226807
50	-4.336120408	4.010785691	0.028110244	375.1558838	112.907341	671.8325195	13.22989115	9.767331023	1.729124927	333.2105103	87.45999908	312.206543	-10.19073189	31.16472226	13.08151042	417.7623901	118.6408539	52.22117233	-4.082553904	3.747227901	-1.660544065	529.5133667	52.82883072	1324.743652	2.682935018	-4.101030847	-8.917998707	781.0424194	31.98774147	1343.363525	0.432241478	-3.934757575	-0.31711253	269.0489807	297.2032166	1017.841248	2.091185571	20.00259148	-0.661415989	234.862915	297.0868835	1388.223145
51	-4.307357628	4.019620114	0.042118808	375.1749268	112.8863525	671.8389893	13.23955416	9.766484079	1.749417313	333.2073975	87.45198059	312.204895	-10.19461144	31.17535003	13.08064042	417.7648926	118.6369171	52.22223282	-4.091533895	3.743657847	-1.640454558	529.5471191	52.84870911	1324.770996	2.696398815	-4.105222021	-8.966476828	781.0767212	32.01601028	1343.42334	0.436687504	-3.927149598	-0.322083653	269.0926819	297.202179	1017.840393	2.091663684	19.99593204	-0.659110854	234.8939514	297.1221619	1388.219727
52	-4.334993854	4.023413431	0.059006004	375.1902161	112.8655853	671.8500977	13.22026315	9.762223749	1.762687516	333.2031555	87.43577576	312.2079163	-10.19594076	31.18057513	13.09025306	417.7651062	118.6294632	52.22299194	-4.102285894	3.736578356	-1.631302851	529.5799561	52.85786057	1324.802124	2.663674739	-4.114942234	-8.968475512	781.1096802	32.0348587	1343.477173	0.405141262	-3.912827545	-0.325338025	269.1454773	297.2000122	1017.842896	2.079197095	20.01011664	-0.668432781	234.9336548	297.1568298	1388.218018
53	-4.370820757	4.027949957	0.064657325	375.2037659	112.84729	671.8588867	13.25735022	9.770866499	1.757810014	333.197052	87.42707825	312.2123108	-10.19519627	31.17372786	13.08592357	417.7670898	118.6290817	52.22345352	-4.085629197	3.733934219	-1.613452045	529.6122437	52.88058472	1324.8396	2.68276341	-4.1211846	-8.967392074	781.1426392	32.05154038	1343.526245	0.404036158	-3.910374227	-0.334105347	269.1933289	297.1983948	1017.846558	2.047056359	20.00668447	-0.678485592	234.9727783	297.192749	1388.210449
54	-4.371738137	4.036944035	0.048889123	375.2138062	112.8275146	671.8641357	13.26437422	9.774343066	1.722491746	333.1867371	87.41978455	312.2162781	-10.18998142	31.17798649	13.08725631	417.7675171	118.6266479	52.22506332	-4.109352578	3.731263188	-1.620949885	529.6434326	52.90671921	1324.883057	2.67981042	-4.122546369	-8.960664337	781.1746216	32.08355713	1343.578857	0.396384319	-3.916646475	-0.333165075	269.2475586	297.2004395	1017.856812	2.059957519	19.98900623	-0.680303597	235.0149689	297.2251282	1388.203979
55	-4.389794596	4.038770684	0.056203639	375.2201233	112.8273239	671.8632202	13.2264402	9.7687739	1.695480696	333.1741638	87.40996552	312.2200928	-10.19430578	31.18003896	13.08172471	417.7652588	118.6242065	52.22381592	-4.121049704	3.732902006	-1.636521543	529.6734619	52.91607666	1324.925781	2.701420498	-4.125453895	-8.971246862	781.2053223	32.10885239	1343.623047	0.40409168	-3.917386697	-0.333689586	269.3021851	297.2010193	1017.861145	2.0756264	20.00220045	-0.688378374	235.0560761	297.2573242	1388.200928
56	-4.388145105	4.044205807	0.047839756	375.2249451	112.8165283	671.8602295	13.18917213	9.766490909	1.691223781	333.1627502	87.40789795	312.2167358	-10.19650511	31.17694488	13.08933354	417.7632751	118.6206818	52.22197342	-4.109236892	3.735961077	-1.649501463	529.7030029	52.92547989	1324.967896	2.690318666	-4.126053245	-8.971385173	781.2342529	32.12045288	1343.662964	0.392167104	-3.902506276	-0.333865089	269.3599243	297.2024231	1017.86615	2.04177641	19.99808355	-0.700650197	235.0991974	297.2862854	1388.196045
57	-4.389632379	4.051987527	0.072514211	375.2285461	112.7968826	671.8608398	13.19441344	9.767380541	1.720861359	333.1547546	87.3993454	312.2181702	-10.19208427	31.17706783	13.10317322	417.7624512	118.6158295	52.22435379	-4.107753887	3.73509407	-1.671766066	529.7312012	52.92669296	1325.010498	2.675932153	-4.130265764	-8.938371454	781.2676392	32.14813995	1343.705811	0.35743842	-3.911752217	-0.331607178	269.4098816	297.2027283	1017.870728	2.043111498	19.98151351	-0.707865117	235.1385803	297.3082275	1388.192871
58	-4.371288199	4.059964334	0.089050926	375.22995	112.7766876	671.8657227	13.21915751	9.775213915	1.698275738	333.1534729	87.38756561	312.2270508	-10.19356386	31.17844069	13.09469439	417.7630615	118.614624	52.22414017	-4.092915301	3.734920327	-1.691475217	529.765625	52.92985535	1325.050049	2.694254776	-4.123090223	-8.95637071	781.3023071	32.1503067	1343.749878	0.348515338	-3.924704817	-0.329869642	269.4655151	297.2010803	1017.87384	2.039361724	20.00186918	-0.716735559	235.1870117	297.3268738	1388.192871
59	-4.443804317	4.059356874	0.075529859	375.2311707	112.7673798	671.8661499	13.20572424	9.771091042	1.710053652	333.156311	87.37528229	312.2316589	-10.19436726	31.17236524	13.08720338	417.7640991	118.6140518	52.22354126	-4.080273048	3.734153639	-1.674300173	529.805542	52.93450928	1325.088623	2.675610494	-4.120585678	-8.962028668	781.3414307	32.15712357	1343.800049	0.349595335	-3.907984514	-0.328163216	269.5148621	297.2012329	1017.875793	2.050913068	19.99900392	-0.719583054	235.2221375	297.3401489	1388.184937
60	-4.47360614	4.063421691	0.095349354	375.2357178	112.7602158	671.8674316	13.19644969	9.761475843	1.742342624	333.1602783	87.36774445	312.2312317	-10.19263239	31.17697562	13.0935324	417.7662354	118.6090546	52.22742844	-4.071416427	3.728504218	-1.732699571	529.8485718	52.94483185	1325.124146	2.687967374	-4.112553803	-8.99252717	781.3777466	32.14243317	1343.849243	0.359942832	-3.893464386	-0.334566598	269.5661011	297.2067871	1017.875854	2.050931211	20.00179234	-0.723620016	235.2689362	297.3515625	1388.17688
61	-4.479269647	4.066347146	0.08113487	375.2482605	112.7523499	671.8684692	13.21064453	9.765272574	1.765372741	333.165863	87.37258148	312.227356	-10.19591515	31.17610818	13.09041528	417.767334	118.6082077	52.22629547	-4.099269512	3.721060593	-1.752781608	529.8864746	52.9515686	1325.153687	2.66890645	-4.120109699	-8.999371019	781.4121704	32.13687515	1343.895386	0.374653245	-3.91677326	-0.334688554	269.6140137	297.2159729	1017.871216	2.046567574	19.99122263	-0.730654951	235.3058167	297.359375	1388.167236
62	-4.489089325	4.067100174	0.056960729	375.2723694	112.7636032	671.862915	13.20348479	9.775324905	1.742074646	333.1734619	87.37167358	312.2247009	-10.19633862	31.17117679	13.08820315	417.7664795	118.6075287	52.22439194	-4.090549921	3.713754425	-1.749778566	529.9187012	52.9603157	1325.177002	2.675851472	-4.12561782	-9.002345567	781.4382935	32.12686157	1343.940186	0.372498854	-3.941937385	-0.337928919	269.6637268	297.2267456	1017.864563	2.05765169	19.99400934	-0.730747745	235.3596191	297.3666992	1388.16272
63	-4.479545416	4.068861509	0.057468411	375.3065186	112.7621002	671.861084	13.19942595	9.78167442	1.693707195	333.1874084	87.36785126	312.224762	-10.19811276	31.17379616	13.08883323	417.7670288	118.6073608	52.22520828	-4.093689247	3.707229887	-1.776854716	529.9424438	52.96289825	1325.19812	2.692607847	-4.12899108	-9.004542326	781.461853	32.12418366	1343.98645	0.349842529	-3.920307456	-0.338391931	269.7098084	297.2390442	1017.855591	2.049010861	19.99281747	-0.73694801	235.4004822	297.3732605	1388.154297
64	-4.462913906	4.074132281	0.093274191	375.3483276	112.7608948	671.8569336	13.20115569	9.779926745	1.722947021	333.2067261	87.36263275	312.2245483	-10.19663829	31.17137828	13.09150469	417.7694702	118.6073914	52.22341919	-4.080479661	3.695943853	-1.785555203	529.9605713	52.95148468	1325.221191	2.68143323	-4.134048835	-9.014953242	781.4822998	32.09896851	1344.043579	0.328896554	-3.896734766	-0.337296886	269.7593079	297.2494507	1017.849792	2.051752114	19.97174805	-0.737673771	235.4488983	297.3785095	1388.151245
65	-4.431053634	4.080938564	0.129172284	375.3952332	112.7532043	671.8552246	13.2019147	9.782161071	1.740154936	333.226532	87.3657074	312.2225037	-10.19557278	31.16940094	13.09314394	417.7720947	118.6089478	52.22379303	-4.078526227	3.688562553	-1.791189362	529.9810791	52.94706345	1325.248901	2.67754792	-4.145088128	-9.014168624	781.5025024	32.07481384	1344.115234	0.341324163	-3.908136486	-0.332026808	269.8065796	297.2555542	1017.844666	2.04271983	20.0066913	-0.742856123	235.5022888	297.3851624	1388.150146
66	-4.410830298	4.08615939	0.120968627	375.4441223	112.7559509	671.8540649	13.21871953	9.786325779	1.738886442	333.2447205	87.3631134	312.2254639	-10.19657597	31.16648103	13.08755599	417.7740784	118.6089478	52.22344589	-4.080365682	3.677409281	-1.798879515	530.0060425	52.93777084	1325.288452	2.687195776	-4.153547744	-9.039779272	781.5254517	32.06126785	1344.19873	0.34066006	-3.923913369	-0.330405065	269.8427429	297.2545471	1017.841431	2.010514207	19.99476237	-0.745793051	235.5534821	297.391449	1388.148438
67	-4.410659543	4.088390728	0.102731108	375.493866	112.7566223	671.8503418	13.230184	9.786990015	1.762565213	333.2601013	87.35186768	312.2268372	-10.1968543	31.17394643	13.08334518	417.773468	118.6087112	52.22395706	-4.083887926	3.666688872	-1.869607404	530.0321655	52.92202377	1325.335571	2.68355315	-4.167033526	-9.040399966	781.5480347	32.02512741	1344.289185	0.332255139	-3.922045739	-0.327657995	269.8896484	297.2519836	1017.838257	2.052928614	20.01186175	-0.737992655	235.591507	297.3998108	1388.144287
68	-4.371191722	4.090905518	0.11467406	375.5384827	112.7570877	671.8493042	13.23174555	9.786751812	1.776395493	333.2756958	87.35594177	312.2236938	-10.20210757	31.17048352	13.08379085	417.7729797	118.6102753	52.22306061	-4.093783162	3.657893723	-1.923356938	530.0603027	52.90276718	1325.382446	2.703734225	-4.173667774	-9.047332608	781.5776367	32.02396011	1344.370361	0.348880006	-3.911852963	-0.3256377	269.9240723	297.250946	1017.833496	2.042744802	20.00655469	-0.741930046	235.6226501	297.4078979	1388.138428
69	-4.359435259	4.096700507	0.116607884	375.5801086	112.7722778	671.8487549	13.21704357	9.786727906	1.798047086	333.2946167	87.368927	312.2243958	-10.20244822	31.16623856	13.09095145	417.7746582	118.6139755	52.22182083	-4.087303874	3.652330961	-1.924837168	530.0930176	52.89567947	1325.429932	2.699207944	-4.192889634	-9.022283743	781.6069946	31.99765968	1344.44812	0.353449189	-3.902115674	-0.328781374	269.9624634	297.2528992	1017.833618	2.024426662	20.00778071	-0.746639248	235.6565247	297.4177551	1388.138062
70	-4.372953911	4.098161313	0.100210581	375.6213379	112.7883759	671.848877	13.23475937	9.793153406	1.804890722	333.3114319	87.36966705	312.2308655	-10.2035846	31.17107775	13.0963473	417.7757263	118.6174088	52.22325134	-4.059848221	3.643193448	-1.957727303	530.1257324	52.87872315	1325.466919	2.6774841	-4.205928892	-9.01922211	781.6362915	31.98269844	1344.523438	0.343172716	-3.899886471	-0.331401312	270.0073853	297.2553101	1017.833374	2.023323586	19.99808526	-0.752827719	235.7005615	297.4285889	1388.138306
71	-4.387324202	4.097067629	0.100687687	375.6615906	112.807663	671.8481445	13.23499416	9.794784968	1.797346351	333.3280029	87.37909699	312.233429	-10.20300318	31.17501877	13.09263594	417.7778931	118.6186295	52.22491837	-4.065297858	3.634197235	-2.000300726	530.1590576	52.86842346	1325.495361	2.668068685	-4.215171418	-9.030151267	781.6665039	31.96024704	1344.59082	0.348761385	-3.900584431	-0.332044737	270.0440979	297.2575378	1017.83429	2.01396516	20.01563372	-0.75097487	235.7549744	297.4375916	1388.143311
72	-4.376143182	4.097123551	0.087941647	375.7014465	112.8195496	671.8452759	13.22814689	9.796609482	1.790637824	333.3460999	87.39009094	312.2321472	-10.20044783	31.17648726	13.07365655	417.7816467	118.6207047	52.22286606	-4.088669485	3.628207159	-1.98007056	530.1947021	52.87385559	1325.52478	2.682351037	-4.221681442	-9.011186393	781.7015381	31.9461689	1344.660645	0.381127437	-3.926554091	-0.331071889	270.0822754	297.2619324	1017.83728	2.02955528	20.02509353	-0.754539002	235.8065186	297.4448853	1388.15271
73	-4.366405467	4.101509814	0.087666499	375.7386475	112.8346329	671.84375	13.22969991	9.800725525	1.81572084	333.3636475	87.39546204	312.2308655	-10.20643108	31.17981698	13.06701419	417.7835388	118.6232605	52.22255707	-4.068788939	3.61898555	-1.97960568	530.2387695	52.87833023	1325.553589	2.650106568	-4.232750618	-9.000481779	781.7420654	31.92308998	1344.727417	0.38499778	-3.888862119	-0.330605248	270.1150818	297.2699585	1017.835205	2.037359839	20.00929701	-0.753467089	235.8513641	297.4445801	1388.152588
74	-4.394063037	4.100340571	0.078082149	375.7685242	112.8535309	671.8430176	13.22404878	9.798705497	1.846426596	333.3781433	87.40338135	312.2336426	-10.20890958	31.17294922	13.07265422	417.7841797	118.6258774	52.22116089	-4.087548053	3.610806399	-1.973162677	530.2954102	52.87263107	1325.58252	2.681246041	-4.2290192	-9.031081026	781.7927856	31.90047264	1344.792358	0.390599229	-3.892195678	-0.329425653	270.1419983	297.2781067	1017.836121	2.041191148	20.03673901	-0.754411256	235.8927002	297.4417114	1388.155518
75	-4.402344642	4.102939884	0.069765867	375.7927551	112.8608856	671.8425293	13.21024924	9.801983987	1.819994618	333.3859253	87.41704559	312.2336731	-10.20850148	31.17475239	13.07668062	417.7843628	118.6280594	52.22226715	-4.074269739	3.60393907	-1.943328197	530.3604736	52.87823486	1325.607422	2.646074195	-4.237347762	-9.014603195	781.8540649	31.90533638	1344.854126	0.409628563	-3.899601738	-0.326951204	270.1733093	297.2882385	1017.834045	2.051292357	20.02596438	-0.753151033	235.9399109	297.4384155	1388.156616
76	-4.401458852	4.10633833	0.070374761	375.8127136	112.87397	671.8377686	13.20120521	9.808005653	1.82582888	333.3898621	87.4225769	312.2319336	-10.20883189	31.17601939	13.07606078	417.783844	118.628624	52.22111511	-4.095323797	3.596623938	-1.906668224	530.4307861	52.86484146	1325.616455	2.636552911	-4.246527109	-9.017041572	781.9224243	31.89895821	1344.900635	0.416903301	-3.911594269	-0.321347087	270.2026367	297.2945251	1017.829285	2.044478603	20.02839764	-0.753858651	235.9826813	297.4369812	1388.157349
77	-4.40380118	4.107150696	0.081488079	375.8302307	112.8828812	671.8335571	13.23250199	9.810972516	1.842435418	333.3934631	87.42628479	312.2309875	-10.208767	31.17717028	13.07833096	417.7822266	118.6287155	52.21948624	-4.095661037	3.594120673	-1.8401123	530.5012207	52.86712265	1325.618164	2.634202045	-4.254085141	-9.025417946	781.9891968	31.89692688	1344.938965	0.432325335	-3.878126342	-0.320362873	270.2278748	297.298584	1017.830078	2.04489866	20.01086966	-0.752501257	236.0317841	297.4377136	1388.166016
78	-4.423507983	4.108740423	0.069226469	375.8493652	112.8988724	671.8334351	13.23926473	9.809223134	1.850999621	333.4016724	87.43779755	312.2290344	-10.201165	31.17662728	13.07910192	417.782959	118.6271515	52.22011185	-4.130585075	3.589547008	-1.757704787	530.5741577	52.87514114	1325.62439	2.613083314	-4.254812556	-9.04311582	782.0593872	31.91143036	1344.971069	0.444955048	-3.87874917	-0.317357243	270.2503967	297.3017578	1017.833069	2.034258933	20.03402571	-0.752974035	236.0763092	297.4382019	1388.169678
79	-4.420084778	4.110748498	0.046197512	375.8678894	112.9258041	671.8320923	13.22772086	9.811031427	1.848137559	333.4154663	87.43582916	312.2330933	-10.19950783	31.17077039	13.07283522	417.7809143	118.6314392	52.22063446	-4.153394492	3.591290841	-1.731206534	530.6459961	52.87540436	1325.640259	2.627744742	-4.258754002	-9.043746758	782.1275024	31.91752052	1344.994141	0.434755895	-3.890100518	-0.315817435	270.2774658	297.305603	1017.839111	2.063131423	20.03207057	-0.74948685	236.1267395	297.4399414	1388.177368
80	-4.442828027	4.107026045	0.03826999	375.8836975	112.9437943	671.8295898	13.23726093	9.809092507	1.876907809	333.4267273	87.44548798	312.2323608	-10.20574208	31.17092066	13.06751877	417.7799072	118.6319122	52.22132874	-4.159652653	3.589047123	-1.745223576	530.71521	52.89175415	1325.658691	2.625170828	-4.253122938	-9.068943326	782.1918335	31.9336319	1345.003052	0.459724985	-3.875772062	-0.317691388	270.3032837	297.3121338	1017.846313	2.073778194	20.01917517	-0.74919091	236.1872406	297.4437561	1388.19104
81	-4.419906339	4.111992446	0.059940259	375.8990479	112.9538498	671.8279419	13.23531006	9.810444884	1.862406891	333.43573	87.45544434	312.2303467	-10.2115836	31.16920628	13.06438543	417.7792664	118.6316986	52.21994782	-4.166081568	3.592465206	-1.776369559	530.7803955	52.8996315	1325.672363	2.642249716	-4.243683189	-9.063594434	782.2554932	31.94901657	1344.991089	0.445091652	-3.864538535	-0.318253865	270.3257141	297.3165894	1017.854797	2.076212729	20.02635883	-0.748831578	236.2418976	297.447052	1388.197266
82	-4.385807046	4.115693982	0.068396967	375.9137268	112.9680252	671.8234253	13.20396802	9.806415073	1.852464697	333.4414063	87.45806885	312.2328796	-10.21176887	31.17192811	13.06583428	417.7782288	118.6359482	52.22013855	-4.120333815	3.600399325	-1.813548627	530.8482666	52.91042709	1325.678223	2.617379289	-4.240740658	-9.069533284	782.3239136	31.96426964	1344.967896	0.473552757	-3.858082725	-0.318382705	270.3375854	297.3200073	1017.869507	2.057652971	20.06490841	-0.752745597	236.3071289	297.4505005	1388.215332
83	-4.417420577	4.110229404	0.042808051	375.9259338	112.9771881	671.8208618	13.21194739	9.803769228	1.886453639	333.4465637	87.46687317	312.2348328	-10.21057103	31.17764498	13.06826241	417.7806396	118.6381531	52.22133637	-4.104091625	3.604131596	-1.838010736	530.9229126	52.93092728	1325.674683	2.644930565	-4.237353312	-9.071738581	782.3988037	31.96905136	1344.945557	0.451042001	-3.843954052	-0.315792516	270.3602905	297.328064	1017.879761	2.084954731	20.06578951	-0.749154038	236.3685608	297.449585	1388.230225
84	-4.406643392	4.11504981	0.026979164	375.9359436	112.9909744	671.8232422	13.22302169	9.811121927	1.883627648	333.4544067	87.4757309	312.2409058	-10.21238871	31.17783964	13.06544752	417.7834473	118.6423798	52.22148132	-4.093907813	3.605183018	-1.878799985	531.0032959	52.95461273	1325.669067	2.674827797	-4.230209787	-9.047612645	782.4819336	31.99056053	1344.924194	0.474463947	-3.839388498	-0.317406201	270.3761292	297.3353577	1017.892578	2.095185501	20.05740204	-0.743027465	236.4275818	297.4440613	1388.243286
85	-4.421423495	4.111570682	0.032213313	375.9436646	113.0121841	671.8220825	13.21758059	9.814854625	1.864939397	333.460907	87.48487091	312.2417908	-10.2131887	31.17272724	13.06463473	417.7849731	118.6428146	52.22255325	-4.079872201	3.604392851	-1.919288066	531.0887451	52.9708519	1325.658447	2.645580073	-4.23103496	-9.042532692	782.569519	32.02511978	1344.90625	0.463122844	-3.820380508	-0.318250236	270.3817444	297.3483276	1017.906433	2.100339946	20.06463521	-0.741152044	236.4946594	297.4369202	1388.262695
86	-4.410800843	4.112345482	0.038573977	375.9476624	113.0218582	671.8203125	13.22795736	9.817689154	1.866161361	333.4617615	87.48423004	312.2397461	-10.21272168	31.17733762	13.06347274	417.7865906	118.6422958	52.22193909	-4.066701035	3.60638129	-1.942390327	531.1733398	52.98974228	1325.642578	2.666713532	-4.233895528	-8.992134434	782.6580811	32.06600952	1344.883545	0.484499202	-3.817259112	-0.321211844	270.3943176	297.364624	1017.911743	2.076566619	20.07068334	-0.735992637	236.5587921	297.4292908	1388.276367
87	-4.393922165	4.114213539	0.031147754	375.9440613	113.0440521	671.8197021	13.23543471	9.816890875	1.87052393	333.4583435	87.48519135	312.2433472	-10.21114562	31.17594084	13.06314575	417.7836914	118.6437683	52.22315979	-4.056354152	3.605124535	-1.928402313	531.25354	53.01364899	1325.624512	2.705312852	-4.230567092	-8.997242562	782.7426758	32.11854935	1344.858276	0.483832725	-3.820296838	-0.317156579	270.4028015	297.3820496	1017.921265	2.106995752	20.08854428	-0.730278703	236.6303101	297.4223633	1388.296753
